seed,episode,agent,return
13,291,Improved FQL-GTA,500.0
13,292,Baseline FQL,118.0
13,292,Improved FQL-GTA,500.0
13,293,Baseline FQL,117.0
13,293,Improved FQL-GTA,500.0
13,294,Baseline FQL,126.0
13,294,Improved FQL-GTA,500.0
13,295,Baseline FQL,111.0
13,295,Improved FQL-GTA,500.0
13,296,Baseline FQL,116.0
13,296,Improved FQL-GTA,500.0
13,297,Baseline FQL,118.0
13,297,Improved FQL-GTA,500.0
13,298,Baseline FQL,116.0
13,298,Improved FQL-GTA,500.0
13,299,Baseline FQL,118.0
13,299,Improved FQL-GTA,500.0
13,300,Baseline FQL,120.0
13,300,Improved FQL-GTA,500.0
13,301,Baseline FQL,116.0
13,301,Improved FQL-GTA,500.0
13,302,Baseline FQL,114.0
13,302,Improved FQL-GTA,500.0
13,303,Baseline FQL,119.0
13,303,Improved FQL-GTA,500.0
13,304,Baseline FQL,117.0
13,304,Improved FQL-GTA,361.0
13,305,Baseline FQL,113.0
13,305,Improved FQL-GTA,500.0
13,306,Baseline FQL,114.0
13,306,Improved FQL-GTA,429.0
13,307,Baseline FQL,119.0
13,307,Improved FQL-GTA,319.0
13,308,Baseline FQL,118.0
13,308,Improved FQL-GTA,277.0
13,309,Baseline FQL,115.0
13,309,Improved FQL-GTA,312.0
13,310,Baseline FQL,125.0
13,310,Improved FQL-GTA,321.0
13,311,Baseline FQL,110.0
13,311,Improved FQL-GTA,302.0
13,312,Baseline FQL,119.0
13,312,Improved FQL-GTA,442.0
13,313,Baseline FQL,118.0
13,313,Improved FQL-GTA,404.0
13,314,Baseline FQL,113.0
13,314,Improved FQL-GTA,253.0
13,315,Baseline FQL,121.0
13,315,Improved FQL-GTA,381.0
13,316,Baseline FQL,115.0
13,316,Improved FQL-GTA,382.0
13,317,Baseline FQL,122.0
13,317,Improved FQL-GTA,366.0
13,318,Baseline FQL,114.0
13,318,Improved FQL-GTA,500.0
13,319,Baseline FQL,127.0
13,319,Improved FQL-GTA,500.0
13,320,Baseline FQL,119.0
13,320,Improved FQL-GTA,500.0
13,321,Baseline FQL,114.0
13,321,Improved FQL-GTA,500.0
13,322,Baseline FQL,129.0
13,322,Improved FQL-GTA,500.0
13,323,Baseline FQL,122.0
13,323,Improved FQL-GTA,500.0
13,324,Baseline FQL,117.0
13,324,Improved FQL-GTA,500.0
13,325,Baseline FQL,89.0
13,325,Improved FQL-GTA,500.0
13,326,Baseline FQL,114.0
13,326,Improved FQL-GTA,500.0
13,327,Baseline FQL,108.0
13,327,Improved FQL-GTA,500.0
13,328,Baseline FQL,114.0
13,328,Improved FQL-GTA,500.0
13,329,Baseline FQL,119.0
13,329,Improved FQL-GTA,500.0
13,330,Baseline FQL,127.0
13,330,Improved FQL-GTA,500.0
13,331,Baseline FQL,129.0
13,331,Improved FQL-GTA,500.0
13,332,Baseline FQL,116.0
13,332,Improved FQL-GTA,500.0
13,333,Baseline FQL,117.0
13,333,Improved FQL-GTA,306.0
13,334,Baseline FQL,127.0
13,334,Improved FQL-GTA,301.0
13,335,Baseline FQL,117.0
13,335,Improved FQL-GTA,370.0
13,336,Baseline FQL,117.0
13,336,Improved FQL-GTA,500.0
13,337,Baseline FQL,116.0
13,337,Improved FQL-GTA,500.0
13,338,Baseline FQL,118.0
13,338,Improved FQL-GTA,500.0
13,339,Baseline FQL,126.0
13,339,Improved FQL-GTA,500.0
13,340,Baseline FQL,118.0
13,340,Improved FQL-GTA,500.0
13,341,Baseline FQL,121.0
13,341,Improved FQL-GTA,500.0
13,342,Baseline FQL,126.0
13,342,Improved FQL-GTA,500.0
13,343,Baseline FQL,118.0
13,343,Improved FQL-GTA,500.0
13,344,Baseline FQL,122.0
13,344,Improved FQL-GTA,500.0
13,345,Baseline FQL,127.0
13,345,Improved FQL-GTA,500.0
13,346,Baseline FQL,120.0
13,346,Improved FQL-GTA,500.0
13,347,Baseline FQL,120.0
13,347,Improved FQL-GTA,500.0
13,348,Baseline FQL,113.0
13,348,Improved FQL-GTA,500.0
13,349,Baseline FQL,129.0
13,349,Improved FQL-GTA,500.0
13,350,Baseline FQL,129.0
13,350,Improved FQL-GTA,500.0
13,351,Baseline FQL,120.0
13,351,Improved FQL-GTA,249.0
13,352,Baseline FQL,132.0
13,352,Improved FQL-GTA,287.0
13,353,Baseline FQL,118.0
13,353,Improved FQL-GTA,500.0
13,354,Baseline FQL,133.0
13,354,Improved FQL-GTA,500.0
13,355,Baseline FQL,115.0
13,355,Improved FQL-GTA,500.0
13,356,Baseline FQL,122.0
13,356,Improved FQL-GTA,500.0
13,357,Baseline FQL,127.0
13,357,Improved FQL-GTA,500.0
13,358,Baseline FQL,129.0
13,358,Improved FQL-GTA,500.0
13,359,Baseline FQL,121.0
13,359,Improved FQL-GTA,500.0
13,360,Baseline FQL,127.0
13,360,Improved FQL-GTA,500.0
13,361,Baseline FQL,126.0
13,361,Improved FQL-GTA,500.0
13,362,Baseline FQL,120.0
13,362,Improved FQL-GTA,500.0
13,363,Baseline FQL,117.0
13,363,Improved FQL-GTA,500.0
13,364,Baseline FQL,130.0
13,364,Improved FQL-GTA,500.0
13,365,Baseline FQL,130.0
13,365,Improved FQL-GTA,500.0
13,366,Baseline FQL,140.0
13,366,Improved FQL-GTA,500.0
13,367,Baseline FQL,128.0
13,367,Improved FQL-GTA,500.0
13,368,Baseline FQL,124.0
13,368,Improved FQL-GTA,500.0
13,369,Baseline FQL,112.0
13,369,Improved FQL-GTA,500.0
13,370,Baseline FQL,116.0
13,370,Improved FQL-GTA,500.0
13,371,Baseline FQL,114.0
13,371,Improved FQL-GTA,500.0
13,372,Baseline FQL,114.0
13,372,Improved FQL-GTA,500.0
13,373,Baseline FQL,125.0
13,373,Improved FQL-GTA,500.0
13,374,Baseline FQL,121.0
13,374,Improved FQL-GTA,500.0
13,375,Baseline FQL,123.0
13,375,Improved FQL-GTA,500.0
13,376,Baseline FQL,118.0
13,376,Improved FQL-GTA,500.0
13,377,Baseline FQL,123.0
13,377,Improved FQL-GTA,500.0
13,378,Baseline FQL,115.0
13,378,Improved FQL-GTA,500.0
13,379,Baseline FQL,117.0
13,379,Improved FQL-GTA,500.0
13,380,Baseline FQL,122.0
13,380,Improved FQL-GTA,500.0
13,381,Baseline FQL,120.0
13,381,Improved FQL-GTA,500.0
13,382,Baseline FQL,126.0
13,382,Improved FQL-GTA,500.0
13,383,Baseline FQL,116.0
13,383,Improved FQL-GTA,500.0
13,384,Baseline FQL,124.0
13,384,Improved FQL-GTA,292.0
13,385,Baseline FQL,120.0
13,385,Improved FQL-GTA,243.0
13,386,Baseline FQL,122.0
13,386,Improved FQL-GTA,191.0
13,387,Baseline FQL,119.0
13,387,Improved FQL-GTA,254.0
13,388,Baseline FQL,114.0
13,388,Improved FQL-GTA,208.0
13,389,Baseline FQL,128.0
13,389,Improved FQL-GTA,279.0
13,390,Baseline FQL,125.0
13,390,Improved FQL-GTA,241.0
13,391,Baseline FQL,122.0
13,391,Improved FQL-GTA,241.0
13,392,Baseline FQL,128.0
13,392,Improved FQL-GTA,218.0
13,393,Baseline FQL,122.0
13,393,Improved FQL-GTA,237.0
13,394,Baseline FQL,120.0
13,394,Improved FQL-GTA,209.0
13,395,Baseline FQL,118.0
13,395,Improved FQL-GTA,229.0
13,396,Baseline FQL,131.0
13,396,Improved FQL-GTA,261.0
13,397,Baseline FQL,130.0
13,397,Improved FQL-GTA,238.0
13,398,Baseline FQL,116.0
13,398,Improved FQL-GTA,220.0
13,399,Baseline FQL,113.0
13,399,Improved FQL-GTA,259.0
13,400,Baseline FQL,140.0
13,400,Improved FQL-GTA,271.0
13,401,Baseline FQL,136.0
13,401,Improved FQL-GTA,237.0
13,402,Baseline FQL,97.0
13,402,Improved FQL-GTA,233.0
13,403,Baseline FQL,117.0
13,403,Improved FQL-GTA,239.0
13,404,Baseline FQL,132.0
13,404,Improved FQL-GTA,219.0
13,405,Baseline FQL,119.0
13,405,Improved FQL-GTA,228.0
13,406,Baseline FQL,127.0
13,406,Improved FQL-GTA,256.0
13,407,Baseline FQL,118.0
13,407,Improved FQL-GTA,235.0
13,408,Baseline FQL,114.0
13,408,Improved FQL-GTA,231.0
13,409,Baseline FQL,129.0
13,409,Improved FQL-GTA,229.0
13,410,Baseline FQL,127.0
13,410,Improved FQL-GTA,241.0
13,411,Baseline FQL,117.0
13,411,Improved FQL-GTA,222.0
13,412,Baseline FQL,131.0
13,412,Improved FQL-GTA,243.0
13,413,Baseline FQL,140.0
13,413,Improved FQL-GTA,242.0
13,414,Baseline FQL,134.0
13,414,Improved FQL-GTA,266.0
13,415,Baseline FQL,118.0
13,415,Improved FQL-GTA,226.0
13,416,Baseline FQL,127.0
13,416,Improved FQL-GTA,254.0
13,417,Baseline FQL,124.0
13,417,Improved FQL-GTA,265.0
13,418,Baseline FQL,115.0
13,418,Improved FQL-GTA,222.0
13,419,Baseline FQL,124.0
13,419,Improved FQL-GTA,236.0
13,420,Baseline FQL,133.0
13,420,Improved FQL-GTA,243.0
13,421,Baseline FQL,127.0
13,421,Improved FQL-GTA,251.0
13,422,Baseline FQL,125.0
13,422,Improved FQL-GTA,259.0
13,423,Baseline FQL,135.0
13,423,Improved FQL-GTA,263.0
13,424,Baseline FQL,127.0
13,424,Improved FQL-GTA,264.0
13,425,Baseline FQL,122.0
13,425,Improved FQL-GTA,229.0
13,426,Baseline FQL,118.0
13,426,Improved FQL-GTA,245.0
13,427,Baseline FQL,116.0
13,427,Improved FQL-GTA,260.0
13,428,Baseline FQL,133.0
13,428,Improved FQL-GTA,270.0
13,429,Baseline FQL,124.0
13,429,Improved FQL-GTA,256.0
13,430,Baseline FQL,133.0
13,430,Improved FQL-GTA,271.0
13,431,Baseline FQL,126.0
13,431,Improved FQL-GTA,247.0
13,432,Baseline FQL,125.0
13,432,Improved FQL-GTA,274.0
13,433,Baseline FQL,142.0
13,433,Improved FQL-GTA,296.0
13,434,Baseline FQL,134.0
13,434,Improved FQL-GTA,261.0
13,435,Baseline FQL,127.0
13,435,Improved FQL-GTA,251.0
13,436,Baseline FQL,135.0
13,436,Improved FQL-GTA,281.0
13,437,Baseline FQL,129.0
13,437,Improved FQL-GTA,251.0
13,438,Baseline FQL,139.0
13,438,Improved FQL-GTA,270.0
13,439,Baseline FQL,125.0
13,439,Improved FQL-GTA,248.0
13,440,Baseline FQL,131.0
13,440,Improved FQL-GTA,285.0
13,441,Baseline FQL,138.0
13,441,Improved FQL-GTA,261.0
13,442,Baseline FQL,139.0
13,442,Improved FQL-GTA,271.0
13,443,Baseline FQL,129.0
13,443,Improved FQL-GTA,248.0
13,444,Baseline FQL,130.0
13,444,Improved FQL-GTA,289.0
13,445,Baseline FQL,140.0
13,445,Improved FQL-GTA,276.0
13,446,Baseline FQL,157.0
13,446,Improved FQL-GTA,305.0
13,447,Baseline FQL,135.0
13,447,Improved FQL-GTA,272.0
13,448,Baseline FQL,131.0
13,448,Improved FQL-GTA,241.0
13,449,Baseline FQL,142.0
13,449,Improved FQL-GTA,278.0
13,450,Baseline FQL,136.0
13,450,Improved FQL-GTA,262.0
13,451,Baseline FQL,135.0
13,451,Improved FQL-GTA,249.0
13,452,Baseline FQL,129.0
13,452,Improved FQL-GTA,260.0
13,453,Baseline FQL,148.0
13,453,Improved FQL-GTA,279.0
13,454,Baseline FQL,138.0
13,454,Improved FQL-GTA,256.0
13,455,Baseline FQL,131.0
13,455,Improved FQL-GTA,252.0
13,456,Baseline FQL,141.0
13,456,Improved FQL-GTA,263.0
13,457,Baseline FQL,140.0
13,457,Improved FQL-GTA,261.0
13,458,Baseline FQL,159.0
13,458,Improved FQL-GTA,326.0
13,459,Baseline FQL,148.0
13,459,Improved FQL-GTA,295.0
13,460,Baseline FQL,141.0
13,460,Improved FQL-GTA,272.0
13,461,Baseline FQL,148.0
13,461,Improved FQL-GTA,299.0
13,462,Baseline FQL,143.0
13,462,Improved FQL-GTA,301.0
13,463,Baseline FQL,136.0
13,463,Improved FQL-GTA,254.0
13,464,Baseline FQL,128.0
13,464,Improved FQL-GTA,238.0
13,465,Baseline FQL,139.0
13,465,Improved FQL-GTA,247.0
13,466,Baseline FQL,156.0
13,466,Improved FQL-GTA,295.0
13,467,Baseline FQL,144.0
13,467,Improved FQL-GTA,272.0
13,468,Baseline FQL,136.0
13,468,Improved FQL-GTA,261.0
13,469,Baseline FQL,140.0
13,469,Improved FQL-GTA,238.0
13,470,Baseline FQL,138.0
13,470,Improved FQL-GTA,272.0
13,471,Baseline FQL,166.0
13,471,Improved FQL-GTA,281.0
13,472,Baseline FQL,139.0
13,472,Improved FQL-GTA,252.0
13,473,Baseline FQL,154.0
13,473,Improved FQL-GTA,267.0
13,474,Baseline FQL,150.0
13,474,Improved FQL-GTA,263.0
13,475,Baseline FQL,153.0
13,475,Improved FQL-GTA,276.0
13,476,Baseline FQL,149.0
13,476,Improved FQL-GTA,268.0
13,477,Baseline FQL,151.0
13,477,Improved FQL-GTA,245.0
13,478,Baseline FQL,157.0
13,478,Improved FQL-GTA,307.0
13,479,Baseline FQL,151.0
13,479,Improved FQL-GTA,268.0
13,480,Baseline FQL,149.0
13,480,Improved FQL-GTA,266.0
13,481,Baseline FQL,144.0
13,481,Improved FQL-GTA,312.0
13,482,Baseline FQL,142.0
13,482,Improved FQL-GTA,479.0
13,483,Baseline FQL,145.0
13,483,Improved FQL-GTA,313.0
13,484,Baseline FQL,148.0
13,484,Improved FQL-GTA,292.0
13,485,Baseline FQL,148.0
13,485,Improved FQL-GTA,347.0
13,486,Baseline FQL,166.0
13,486,Improved FQL-GTA,399.0
13,487,Baseline FQL,173.0
13,487,Improved FQL-GTA,372.0
13,488,Baseline FQL,143.0
13,488,Improved FQL-GTA,500.0
13,489,Baseline FQL,165.0
13,489,Improved FQL-GTA,369.0
13,490,Baseline FQL,152.0
13,490,Improved FQL-GTA,332.0
13,491,Baseline FQL,172.0
13,491,Improved FQL-GTA,500.0
13,492,Baseline FQL,159.0
13,492,Improved FQL-GTA,409.0
13,493,Baseline FQL,162.0
13,493,Improved FQL-GTA,500.0
13,494,Baseline FQL,171.0
13,494,Improved FQL-GTA,392.0
13,495,Baseline FQL,172.0
13,495,Improved FQL-GTA,427.0
13,496,Baseline FQL,160.0
13,496,Improved FQL-GTA,446.0
13,497,Baseline FQL,145.0
13,497,Improved FQL-GTA,500.0
13,498,Baseline FQL,169.0
13,498,Improved FQL-GTA,500.0
13,499,Baseline FQL,156.0
13,499,Improved FQL-GTA,500.0
13,500,Baseline FQL,177.0
13,500,Improved FQL-GTA,500.0
14,1,Baseline FQL,9.0
14,1,Improved FQL-GTA,9.0
14,2,Baseline FQL,10.0
14,2,Improved FQL-GTA,15.0
14,3,Baseline FQL,12.0
14,3,Improved FQL-GTA,16.0
14,4,Baseline FQL,9.0
14,4,Improved FQL-GTA,14.0
14,5,Baseline FQL,10.0
14,5,Improved FQL-GTA,19.0
14,6,Baseline FQL,15.0
14,6,Improved FQL-GTA,12.0
14,7,Baseline FQL,14.0
14,7,Improved FQL-GTA,15.0
14,8,Baseline FQL,9.0
14,8,Improved FQL-GTA,16.0
14,9,Baseline FQL,10.0
14,9,Improved FQL-GTA,11.0
14,10,Baseline FQL,11.0
14,10,Improved FQL-GTA,12.0
14,11,Baseline FQL,10.0
14,11,Improved FQL-GTA,14.0
14,12,Baseline FQL,12.0
14,12,Improved FQL-GTA,18.0
14,13,Baseline FQL,15.0
14,13,Improved FQL-GTA,14.0
14,14,Baseline FQL,10.0
14,14,Improved FQL-GTA,14.0
14,15,Baseline FQL,9.0
14,15,Improved FQL-GTA,10.0
14,16,Baseline FQL,9.0
14,16,Improved FQL-GTA,14.0
14,17,Baseline FQL,13.0
14,17,Improved FQL-GTA,12.0
14,18,Baseline FQL,9.0
14,18,Improved FQL-GTA,11.0
14,19,Baseline FQL,11.0
14,19,Improved FQL-GTA,10.0
14,20,Baseline FQL,10.0
14,20,Improved FQL-GTA,10.0
14,21,Baseline FQL,10.0
14,21,Improved FQL-GTA,12.0
14,22,Baseline FQL,8.0
14,22,Improved FQL-GTA,11.0
14,23,Baseline FQL,8.0
14,23,Improved FQL-GTA,9.0
14,24,Baseline FQL,12.0
14,24,Improved FQL-GTA,13.0
14,25,Baseline FQL,9.0
14,25,Improved FQL-GTA,10.0
14,26,Baseline FQL,10.0
14,26,Improved FQL-GTA,15.0
14,27,Baseline FQL,8.0
14,27,Improved FQL-GTA,9.0
14,28,Baseline FQL,10.0
14,28,Improved FQL-GTA,12.0
14,29,Baseline FQL,8.0
14,29,Improved FQL-GTA,18.0
14,30,Baseline FQL,10.0
14,30,Improved FQL-GTA,12.0
14,31,Baseline FQL,9.0
14,31,Improved FQL-GTA,20.0
14,32,Baseline FQL,9.0
14,32,Improved FQL-GTA,16.0
14,33,Baseline FQL,10.0
14,33,Improved FQL-GTA,14.0
14,34,Baseline FQL,10.0
14,34,Improved FQL-GTA,20.0
14,35,Baseline FQL,13.0
14,35,Improved FQL-GTA,14.0
14,36,Baseline FQL,10.0
14,36,Improved FQL-GTA,19.0
14,37,Baseline FQL,9.0
14,37,Improved FQL-GTA,32.0
14,38,Baseline FQL,11.0
14,38,Improved FQL-GTA,25.0
14,39,Baseline FQL,10.0
14,39,Improved FQL-GTA,15.0
14,40,Baseline FQL,10.0
14,40,Improved FQL-GTA,15.0
14,41,Baseline FQL,11.0
14,41,Improved FQL-GTA,18.0
14,42,Baseline FQL,10.0
14,42,Improved FQL-GTA,13.0
14,43,Baseline FQL,8.0
14,43,Improved FQL-GTA,11.0
14,44,Baseline FQL,10.0
14,44,Improved FQL-GTA,15.0
14,45,Baseline FQL,10.0
14,45,Improved FQL-GTA,16.0
14,46,Baseline FQL,11.0
14,46,Improved FQL-GTA,13.0
14,47,Baseline FQL,10.0
14,47,Improved FQL-GTA,15.0
14,48,Baseline FQL,9.0
14,48,Improved FQL-GTA,32.0
14,49,Baseline FQL,9.0
14,49,Improved FQL-GTA,14.0
14,50,Baseline FQL,10.0
14,50,Improved FQL-GTA,32.0
14,51,Baseline FQL,12.0
14,51,Improved FQL-GTA,32.0
14,52,Baseline FQL,10.0
14,52,Improved FQL-GTA,19.0
14,53,Baseline FQL,11.0
14,53,Improved FQL-GTA,18.0
14,54,Baseline FQL,10.0
14,54,Improved FQL-GTA,17.0
14,55,Baseline FQL,9.0
14,55,Improved FQL-GTA,17.0
14,56,Baseline FQL,8.0
14,56,Improved FQL-GTA,11.0
14,57,Baseline FQL,10.0
14,57,Improved FQL-GTA,17.0
14,58,Baseline FQL,9.0
14,58,Improved FQL-GTA,14.0
14,59,Baseline FQL,11.0
14,59,Improved FQL-GTA,16.0
14,60,Baseline FQL,10.0
14,60,Improved FQL-GTA,17.0
14,61,Baseline FQL,9.0
14,61,Improved FQL-GTA,13.0
14,62,Baseline FQL,9.0
14,62,Improved FQL-GTA,13.0
14,63,Baseline FQL,9.0
14,63,Improved FQL-GTA,15.0
14,64,Baseline FQL,10.0
14,64,Improved FQL-GTA,20.0
14,65,Baseline FQL,9.0
14,65,Improved FQL-GTA,21.0
14,66,Baseline FQL,12.0
14,66,Improved FQL-GTA,30.0
14,67,Baseline FQL,10.0
14,67,Improved FQL-GTA,21.0
14,68,Baseline FQL,12.0
14,68,Improved FQL-GTA,13.0
14,69,Baseline FQL,10.0
14,69,Improved FQL-GTA,13.0
14,70,Baseline FQL,9.0
14,70,Improved FQL-GTA,12.0
14,71,Baseline FQL,10.0
14,71,Improved FQL-GTA,20.0
14,72,Baseline FQL,10.0
14,72,Improved FQL-GTA,30.0
14,73,Baseline FQL,11.0
14,73,Improved FQL-GTA,35.0
14,74,Baseline FQL,10.0
14,74,Improved FQL-GTA,25.0
14,75,Baseline FQL,12.0
14,75,Improved FQL-GTA,23.0
14,76,Baseline FQL,13.0
14,76,Improved FQL-GTA,19.0
14,77,Baseline FQL,9.0
14,77,Improved FQL-GTA,17.0
14,78,Baseline FQL,10.0
14,78,Improved FQL-GTA,15.0
14,79,Baseline FQL,15.0
14,79,Improved FQL-GTA,20.0
14,80,Baseline FQL,17.0
14,80,Improved FQL-GTA,28.0
14,81,Baseline FQL,16.0
14,81,Improved FQL-GTA,14.0
14,82,Baseline FQL,10.0
14,82,Improved FQL-GTA,24.0
14,83,Baseline FQL,15.0
14,83,Improved FQL-GTA,17.0
14,84,Baseline FQL,16.0
14,84,Improved FQL-GTA,19.0
14,85,Baseline FQL,10.0
14,85,Improved FQL-GTA,23.0
14,86,Baseline FQL,13.0
14,86,Improved FQL-GTA,17.0
14,87,Baseline FQL,16.0
14,87,Improved FQL-GTA,20.0
14,88,Baseline FQL,13.0
14,88,Improved FQL-GTA,20.0
14,89,Baseline FQL,12.0
14,89,Improved FQL-GTA,18.0
14,90,Baseline FQL,18.0
14,90,Improved FQL-GTA,24.0
14,91,Baseline FQL,18.0
14,91,Improved FQL-GTA,29.0
14,92,Baseline FQL,20.0
14,92,Improved FQL-GTA,41.0
14,93,Baseline FQL,20.0
14,93,Improved FQL-GTA,34.0
14,94,Baseline FQL,15.0
14,94,Improved FQL-GTA,29.0
14,95,Baseline FQL,24.0
14,95,Improved FQL-GTA,33.0
14,96,Baseline FQL,12.0
14,96,Improved FQL-GTA,62.0
14,97,Baseline FQL,14.0
14,97,Improved FQL-GTA,24.0
14,98,Baseline FQL,16.0
14,98,Improved FQL-GTA,28.0
14,99,Baseline FQL,15.0
14,99,Improved FQL-GTA,27.0
14,100,Baseline FQL,19.0
14,100,Improved FQL-GTA,35.0
14,101,Baseline FQL,18.0
14,101,Improved FQL-GTA,28.0
14,102,Baseline FQL,15.0
14,102,Improved FQL-GTA,23.0
14,103,Baseline FQL,11.0
14,103,Improved FQL-GTA,13.0
14,104,Baseline FQL,15.0
14,104,Improved FQL-GTA,25.0
14,105,Baseline FQL,21.0
14,105,Improved FQL-GTA,29.0
14,106,Baseline FQL,13.0
14,106,Improved FQL-GTA,34.0
14,107,Baseline FQL,20.0
14,107,Improved FQL-GTA,43.0
14,108,Baseline FQL,13.0
14,108,Improved FQL-GTA,17.0
14,109,Baseline FQL,20.0
14,109,Improved FQL-GTA,29.0
14,110,Baseline FQL,23.0
14,110,Improved FQL-GTA,34.0
14,111,Baseline FQL,11.0
14,111,Improved FQL-GTA,13.0
14,112,Baseline FQL,19.0
14,112,Improved FQL-GTA,23.0
14,113,Baseline FQL,22.0
14,113,Improved FQL-GTA,25.0
14,114,Baseline FQL,17.0
14,114,Improved FQL-GTA,58.0
14,115,Baseline FQL,17.0
14,115,Improved FQL-GTA,35.0
14,116,Baseline FQL,13.0
14,116,Improved FQL-GTA,15.0
14,117,Baseline FQL,19.0
14,117,Improved FQL-GTA,42.0
14,118,Baseline FQL,19.0
14,118,Improved FQL-GTA,23.0
14,119,Baseline FQL,11.0
14,119,Improved FQL-GTA,19.0
14,120,Baseline FQL,17.0
14,120,Improved FQL-GTA,23.0
14,121,Baseline FQL,16.0
14,121,Improved FQL-GTA,39.0
14,122,Baseline FQL,11.0
14,122,Improved FQL-GTA,227.0
14,123,Baseline FQL,27.0
14,123,Improved FQL-GTA,313.0
14,124,Baseline FQL,19.0
14,124,Improved FQL-GTA,186.0
14,125,Baseline FQL,13.0
14,125,Improved FQL-GTA,32.0
14,126,Baseline FQL,24.0
14,126,Improved FQL-GTA,180.0
14,127,Baseline FQL,15.0
14,127,Improved FQL-GTA,160.0
14,128,Baseline FQL,26.0
14,128,Improved FQL-GTA,16.0
14,129,Baseline FQL,14.0
14,129,Improved FQL-GTA,171.0
14,130,Baseline FQL,14.0
14,130,Improved FQL-GTA,226.0
14,131,Baseline FQL,20.0
14,131,Improved FQL-GTA,121.0
14,132,Baseline FQL,12.0
14,132,Improved FQL-GTA,60.0
14,133,Baseline FQL,21.0
14,133,Improved FQL-GTA,161.0
14,134,Baseline FQL,15.0
14,134,Improved FQL-GTA,131.0
14,135,Baseline FQL,11.0
14,135,Improved FQL-GTA,189.0
14,136,Baseline FQL,21.0
14,136,Improved FQL-GTA,192.0
14,137,Baseline FQL,13.0
14,137,Improved FQL-GTA,209.0
14,138,Baseline FQL,15.0
14,138,Improved FQL-GTA,155.0
14,139,Baseline FQL,24.0
14,139,Improved FQL-GTA,176.0
14,140,Baseline FQL,21.0
14,140,Improved FQL-GTA,122.0
14,141,Baseline FQL,22.0
14,141,Improved FQL-GTA,243.0
14,142,Baseline FQL,19.0
14,142,Improved FQL-GTA,168.0
14,143,Baseline FQL,27.0
14,143,Improved FQL-GTA,205.0
14,144,Baseline FQL,19.0
14,144,Improved FQL-GTA,131.0
14,145,Baseline FQL,15.0
14,145,Improved FQL-GTA,297.0
14,146,Baseline FQL,18.0
14,146,Improved FQL-GTA,278.0
14,147,Baseline FQL,17.0
14,147,Improved FQL-GTA,228.0
14,148,Baseline FQL,23.0
14,148,Improved FQL-GTA,32.0
14,149,Baseline FQL,15.0
14,149,Improved FQL-GTA,268.0
14,150,Baseline FQL,15.0
14,150,Improved FQL-GTA,257.0
14,151,Baseline FQL,18.0
14,151,Improved FQL-GTA,162.0
14,152,Baseline FQL,13.0
14,152,Improved FQL-GTA,268.0
14,153,Baseline FQL,14.0
14,153,Improved FQL-GTA,259.0
14,154,Baseline FQL,15.0
14,154,Improved FQL-GTA,243.0
14,155,Baseline FQL,11.0
14,155,Improved FQL-GTA,60.0
14,156,Baseline FQL,15.0
14,156,Improved FQL-GTA,248.0
14,157,Baseline FQL,11.0
14,157,Improved FQL-GTA,271.0
14,158,Baseline FQL,15.0
14,158,Improved FQL-GTA,264.0
14,159,Baseline FQL,14.0
14,159,Improved FQL-GTA,240.0
14,160,Baseline FQL,19.0
14,160,Improved FQL-GTA,280.0
14,161,Baseline FQL,11.0
14,161,Improved FQL-GTA,226.0
14,162,Baseline FQL,25.0
14,162,Improved FQL-GTA,243.0
14,163,Baseline FQL,15.0
14,163,Improved FQL-GTA,225.0
14,164,Baseline FQL,21.0
14,164,Improved FQL-GTA,241.0
14,165,Baseline FQL,23.0
14,165,Improved FQL-GTA,229.0
14,166,Baseline FQL,11.0
14,166,Improved FQL-GTA,10.0
14,167,Baseline FQL,14.0
14,167,Improved FQL-GTA,322.0
14,168,Baseline FQL,16.0
14,168,Improved FQL-GTA,500.0
14,169,Baseline FQL,17.0
14,169,Improved FQL-GTA,411.0
14,170,Baseline FQL,14.0
14,170,Improved FQL-GTA,363.0
14,171,Baseline FQL,12.0
14,171,Improved FQL-GTA,361.0
14,172,Baseline FQL,17.0
14,172,Improved FQL-GTA,321.0
14,173,Baseline FQL,11.0
14,173,Improved FQL-GTA,299.0
14,174,Baseline FQL,16.0
14,174,Improved FQL-GTA,314.0
14,175,Baseline FQL,13.0
14,175,Improved FQL-GTA,255.0
14,176,Baseline FQL,19.0
14,176,Improved FQL-GTA,273.0
14,177,Baseline FQL,13.0
14,177,Improved FQL-GTA,281.0
14,178,Baseline FQL,31.0
14,178,Improved FQL-GTA,296.0
14,179,Baseline FQL,29.0
14,179,Improved FQL-GTA,288.0
14,180,Baseline FQL,23.0
14,180,Improved FQL-GTA,303.0
14,181,Baseline FQL,23.0
14,181,Improved FQL-GTA,253.0
14,182,Baseline FQL,18.0
14,182,Improved FQL-GTA,304.0
14,183,Baseline FQL,19.0
14,183,Improved FQL-GTA,265.0
14,184,Baseline FQL,20.0
14,184,Improved FQL-GTA,276.0
14,185,Baseline FQL,29.0
14,185,Improved FQL-GTA,268.0
14,186,Baseline FQL,29.0
14,186,Improved FQL-GTA,311.0
14,187,Baseline FQL,43.0
14,187,Improved FQL-GTA,327.0
14,188,Baseline FQL,27.0
14,188,Improved FQL-GTA,289.0
14,189,Baseline FQL,17.0
14,189,Improved FQL-GTA,293.0
14,190,Baseline FQL,38.0
14,190,Improved FQL-GTA,374.0
